UTC Date / Time;Date / Time;Action;Service;Protocol;Direction;Risk;Policy;Policy Type;Other Policies;Category;In;Out;Src. MAC;Src. Ip;Src. Port;Src. Name;Src. Network;Src. Region;Src. Zone;Dst. Domain;Dst. MAC;Dst. Ip;Dst. Port;Dst. Name;Dst. Network;Dst. Region;Dst. Zone;Signature;Signature ID;Bytes;Bytes Rec.;Bytes Sent;Packets;Packets Rec.;Packets Sent;Session Id;Flow Count
2025-11-19T06:22:47.199Z;Nov 19, 2025 7:22:47.199 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;34279;UNAS 25:f4;V100;;Internal;;;188.232.252.2;21933;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T06:23:59.277Z;Nov 19, 2025 7:23:59.277 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;49005;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T06:24:01.281Z;Nov 19, 2025 7:24:01.281 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;35209;UNAS 25:f4;V100;;Internal;;;188.232.252.2;21933;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T06:25:08.274Z;Nov 19, 2025 7:25:08.274 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;93.120.155.196;13280;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:26:04.478Z;Nov 19, 2025 7:26:04.478 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;188.232.252.2;21933;;;RU;External;;;132;null;null;1;null;null;;4
2025-11-19T06:26:04.479Z;Nov 19, 2025 7:26:04.479 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;132;null;null;1;null;null;;4
2025-11-19T06:26:05.438Z;Nov 19, 2025 7:26:05.438 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;57483;UNAS 25:f4;V100;;Internal;;;188.232.252.2;21933;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T06:26:05.438Z;Nov 19, 2025 7:26:05.438 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;52869;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T06:27:45.552Z;Nov 19, 2025 7:27:45.552 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;57327;UNAS 25:f4;V100;;Internal;;;188.232.252.2;21933;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T06:27:45.552Z;Nov 19, 2025 7:27:45.552 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;37327;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T06:28:59.09Z;Nov 19, 2025 7:28:59.090 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.24.3.205;49286;;;RU;External;;;132;null;null;1;null;null;;2
2025-11-19T06:28:59.09Z;Nov 19, 2025 7:28:59.090 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;46.36.31.253;56954;;;RU;External;;;132;null;null;1;null;null;;7
2025-11-19T06:28:59.093Z;Nov 19, 2025 7:28:59.093 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;188.128.33.1;57608;;;RU;External;;;132;null;null;1;null;null;;2
2025-11-19T06:28:59.093Z;Nov 19, 2025 7:28:59.093 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.37.4.105;51413;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:28:59.094Z;Nov 19, 2025 7:28:59.094 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;178.76.243.177;52056;;;RU;External;;;132;null;null;1;null;null;;2
2025-11-19T06:28:59.094Z;Nov 19, 2025 7:28:59.094 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;185.61.77.132;51413;;;RU;External;;;132;null;null;1;null;null;;2
2025-11-19T06:28:59.094Z;Nov 19, 2025 7:28:59.094 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;88.201.229.181;51413;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:28:59.095Z;Nov 19, 2025 7:28:59.095 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;81.20.205.228;51434;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:28:59.095Z;Nov 19, 2025 7:28:59.095 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;46.175.122.128;1000;;;RU;External;;;132;null;null;1;null;null;;2
2025-11-19T06:28:59.096Z;Nov 19, 2025 7:28:59.096 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;46.167.89.116;6881;;;RU;External;;;132;null;null;1;null;null;;2
2025-11-19T06:28:59.096Z;Nov 19, 2025 7:28:59.096 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;31.10.96.116;43267;;;RU;External;;;48;null;null;1;null;null;;3
2025-11-19T06:28:59.655Z;Nov 19, 2025 7:28:59.655 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;34719;UNAS 25:f4;V100;;Internal;;;178.76.243.177;52056;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T06:28:59.656Z;Nov 19, 2025 7:28:59.656 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;41101;UNAS 25:f4;V100;;Internal;;;95.37.4.105;51413;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T06:28:59.656Z;Nov 19, 2025 7:28:59.656 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;45573;UNAS 25:f4;V100;;Internal;;;95.24.3.205;49286;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T06:28:59.657Z;Nov 19, 2025 7:28:59.657 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;44275;UNAS 25:f4;V100;;Internal;;;188.128.33.1;57608;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T06:28:59.657Z;Nov 19, 2025 7:28:59.657 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;48255;UNAS 25:f4;V100;;Internal;;;46.167.89.116;6881;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T06:28:59.664Z;Nov 19, 2025 7:28:59.664 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;55587;UNAS 25:f4;V100;;Internal;;;46.36.31.253;56954;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T06:28:59.664Z;Nov 19, 2025 7:28:59.664 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;49739;UNAS 25:f4;V100;;Internal;;;88.201.229.181;51413;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T06:29:00.656Z;Nov 19, 2025 7:29:00.656 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;49743;UNAS 25:f4;V100;;Internal;;;188.232.252.2;21933;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T06:29:00.656Z;Nov 19, 2025 7:29:00.656 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;37145;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T06:29:13.315Z;Nov 19, 2025 7:29:13.315 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;82.208.114.113;15371;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:29:23.317Z;Nov 19, 2025 7:29:23.317 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;91.222.217.213;1677;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:29:33.318Z;Nov 19, 2025 7:29:33.318 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;5.228.114.241;22570;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:29:38.319Z;Nov 19, 2025 7:29:38.319 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;92.127.29.32;49001;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:29:48.32Z;Nov 19, 2025 7:29:48.320 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;5.167.251.62;39112;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:30:03.323Z;Nov 19, 2025 7:30:03.323 AM;blocked;Other;udp;outgoing;high;P2P;IDS/IPS;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;93.171.164.7;13568;;;RU;External;ET P2P BitTorrent DHT ping request;2008581;146;0;146;1;0;1;1425726807731855;2
2025-11-19T06:30:20.32Z;Nov 19, 2025 7:30:20.320 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;132;null;null;1;null;null;;7
2025-11-19T06:30:20.32Z;Nov 19, 2025 7:30:20.320 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;188.232.252.2;21933;;;RU;External;;;132;null;null;1;null;null;;4
2025-11-19T06:30:20.756Z;Nov 19, 2025 7:30:20.756 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;37247;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T06:30:20.76Z;Nov 19, 2025 7:30:20.760 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;47339;UNAS 25:f4;V100;;Internal;;;188.232.252.2;21933;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T06:30:58.33Z;Nov 19, 2025 7:30:58.330 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.24.76.14;30167;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:31:03.331Z;Nov 19, 2025 7:31:03.331 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;188.17.164.73;2323;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:31:25.933Z;Nov 19, 2025 7:31:25.933 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;31.135.57.18;1351;;;RU;External;;;143;null;null;1;null;null;;2
2025-11-19T06:31:26.117Z;Nov 19, 2025 7:31:26.117 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.24.3.205;59608;;;RU;External;;;132;null;null;1;null;null;;4
2025-11-19T06:31:26.118Z;Nov 19, 2025 7:31:26.118 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;188.232.252.2;14207;;;RU;External;;;132;null;null;1;null;null;;4
2025-11-19T06:31:26.173Z;Nov 19, 2025 7:31:26.173 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;5.227.49.79;2969;;;RU;External;;;143;null;null;1;null;null;;2
2025-11-19T06:31:28.052Z;Nov 19, 2025 7:31:28.052 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.27.22.2;3546;;;RU;External;;;143;null;null;1;null;null;;1
2025-11-19T06:31:28.392Z;Nov 19, 2025 7:31:28.392 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;5.140.85.115;1347;;;RU;External;;;143;null;null;1;null;null;;2
2025-11-19T06:31:35.858Z;Nov 19, 2025 7:31:35.858 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;55659;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T06:31:35.858Z;Nov 19, 2025 7:31:35.858 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;46225;UNAS 25:f4;V100;;Internal;;;188.232.252.2;14207;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T06:32:20.92Z;Nov 19, 2025 7:32:20.920 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;43917;UNAS 25:f4;V100;;Internal;;;188.128.33.1;57608;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T06:32:20.92Z;Nov 19, 2025 7:32:20.920 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;59411;UNAS 25:f4;V100;;Internal;;;178.76.243.177;52056;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T06:32:20.92Z;Nov 19, 2025 7:32:20.920 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;59729;UNAS 25:f4;V100;;Internal;;;46.36.31.253;56954;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T06:32:20.92Z;Nov 19, 2025 7:32:20.920 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;46233;UNAS 25:f4;V100;;Internal;;;46.167.89.116;6881;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T06:32:20.92Z;Nov 19, 2025 7:32:20.920 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51437;UNAS 25:f4;V100;;Internal;;;95.24.3.205;59608;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T06:32:50.959Z;Nov 19, 2025 7:32:50.959 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;56371;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T06:33:33.352Z;Nov 19, 2025 7:33:33.352 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;5.187.92.162;20963;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:33:38.354Z;Nov 19, 2025 7:33:38.354 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;5.17.19.205;6881;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:33:48.354Z;Nov 19, 2025 7:33:48.354 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;109.229.113.114;33459;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:33:51.034Z;Nov 19, 2025 7:33:51.034 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;34341;UNAS 25:f4;V100;;Internal;;;188.232.252.2;14207;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T06:34:08.357Z;Nov 19, 2025 7:34:08.357 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;84.53.216.7;14478;;;RU;External;;;132;null;null;1;null;null;;2
2025-11-19T06:34:13.49Z;Nov 19, 2025 7:34:13.490 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;132;null;null;1;null;null;;5
2025-11-19T06:34:14.062Z;Nov 19, 2025 7:34:14.062 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;58223;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T06:34:23.36Z;Nov 19, 2025 7:34:23.360 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.26.2.132;57492;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:34:58.366Z;Nov 19, 2025 7:34:58.366 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;5.228.114.241;22570;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:35:08.367Z;Nov 19, 2025 7:35:08.367 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;92.127.29.32;49001;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:35:29.15Z;Nov 19, 2025 7:35:29.150 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;48495;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T06:36:43.239Z;Nov 19, 2025 7:36:43.239 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;34547;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T06:37:08.269Z;Nov 19, 2025 7:37:08.269 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;50981;UNAS 25:f4;V100;;Internal;;;188.232.252.2;14207;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T06:37:28.389Z;Nov 19, 2025 7:37:28.389 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;185.17.152.235;6881;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:37:38.391Z;Nov 19, 2025 7:37:38.391 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;185.244.77.100;63361;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:37:43.392Z;Nov 19, 2025 7:37:43.392 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;91.122.80.95;6881;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:37:57.582Z;Nov 19, 2025 7:37:57.582 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;132;null;null;1;null;null;;5
2025-11-19T06:37:58.335Z;Nov 19, 2025 7:37:58.335 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;37729;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T06:39:43.476Z;Nov 19, 2025 7:39:43.476 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;50867;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T06:40:43.422Z;Nov 19, 2025 7:40:43.422 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.106.62.70;23900;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:40:47.314Z;Nov 19, 2025 7:40:47.314 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.24.3.205;49286;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:40:47.314Z;Nov 19, 2025 7:40:47.314 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;46.36.31.253;56954;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:40:47.315Z;Nov 19, 2025 7:40:47.315 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;188.232.252.2;21933;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:40:47.318Z;Nov 19, 2025 7:40:47.318 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;188.128.33.1;57608;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:40:47.319Z;Nov 19, 2025 7:40:47.319 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.37.4.105;51413;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:40:47.319Z;Nov 19, 2025 7:40:47.319 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;178.76.243.177;52056;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:40:47.319Z;Nov 19, 2025 7:40:47.319 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;185.61.77.132;51413;;;RU;External;;;132;null;null;1;null;null;;2
2025-11-19T06:40:47.319Z;Nov 19, 2025 7:40:47.319 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;109.252.47.191;13644;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:40:47.32Z;Nov 19, 2025 7:40:47.320 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;88.201.229.181;51413;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:40:47.321Z;Nov 19, 2025 7:40:47.321 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;31.10.96.116;43267;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:40:47.321Z;Nov 19, 2025 7:40:47.321 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;46.167.89.116;6881;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:40:47.321Z;Nov 19, 2025 7:40:47.321 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;81.20.205.228;51434;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T06:40:47.321Z;Nov 19, 2025 7:40:47.321 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;46.175.122.128;1000;;;RU;External;;;132;null;null;1;null;null;;1
